    step         time       v_max        dt  itr  divergence   residual      tmp_ave      prs_ave
      94 1.253334e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.887e-06  5.21441e-01  0.00000e+00
      95 1.266668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.634e-06  5.21441e-01  0.00000e+00
      96 1.280001e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.385e-06  5.21441e-01  0.00000e+00
      97 1.293335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.206e-06  5.21441e-01  0.00000e+00
      98 1.306668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.004e-06  5.21441e-01  0.00000e+00
      99 1.320001e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.848e-06  5.21441e-01  0.00000e+00
     100 1.333335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.689e-06  5.21441e-01  0.00000e+00
     101 1.346668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.541e-06  5.21441e-01  0.00000e+00
     102 1.360001e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.398e-06  5.21441e-01  0.00000e+00
     103 1.373335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.273e-06  5.21441e-01  0.00000e+00
     104 1.386668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.171e-06  5.21441e-01  0.00000e+00
     105 1.400002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.073e-06  5.21441e-01  0.00000e+00
     106 1.413335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  9.791e-07  5.21441e-01  0.00000e+00
     107 1.426668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  9.071e-07  5.21441e-01  0.00000e+00
     108 1.440002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  8.185e-07  5.21441e-01  0.00000e+00
     109 1.453335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  7.537e-07  5.21441e-01  0.00000e+00
     110 1.466668e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.926e-07  5.21441e-01  0.00000e+00
     111 1.480002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.248e-07  5.21441e-01  0.00000e+00
     112 1.493335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  5.683e-07  5.21441e-01  0.00000e+00
     113 1.506669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  5.308e-07  5.21441e-01  0.00000e+00
     114 1.520002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  4.705e-07  5.21441e-01  0.00000e+00
     115 1.533335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  4.522e-07  5.21441e-01  0.00000e+00
     116 1.546669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  4.045e-07  5.21441e-01  0.00000e+00
     117 1.560002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  3.599e-07  5.21441e-01  0.00000e+00
     118 1.573335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  3.457e-07  5.21441e-01  0.00000e+00
     119 1.586669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  3.213e-07  5.21441e-01  0.00000e+00
     120 1.600002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.929e-07  5.21441e-01  0.00000e+00
     121 1.613335e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.713e-07  5.21441e-01  0.00000e+00
     122 1.626669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.326e-07  5.21441e-01  0.00000e+00
     123 1.640002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.359e-07  5.21441e-01  0.00000e+00
     124 1.653336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  2.028e-07  5.21441e-01  0.00000e+00
     125 1.666669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.936e-07  5.21441e-01  0.00000e+00
     126 1.680002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.873e-07  5.21441e-01  0.00000e+00
     127 1.693336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.689e-07  5.21441e-01  0.00000e+00
     128 1.706669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.580e-07  5.21441e-01  0.00000e+00
     129 1.720002e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.269e-07  5.21441e-01  0.00000e+00
     130 1.733336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.243e-07  5.21441e-01  0.00000e+00
     131 1.746669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.445e-07  5.21441e-01  0.00000e+00
     132 1.760003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.254e-07  5.21441e-01  0.00000e+00
     133 1.773336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.123e-07  5.21441e-01  0.00000e+00
     134 1.786669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.110e-07  5.21441e-01  0.00000e+00
     135 1.800003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  1.196e-07  5.21441e-01  0.00000e+00
     136 1.813336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  7.406e-08  5.21441e-01  0.00000e+00
     137 1.826669e-02  0.0000e+00 1.333e-04    1  0.0000e+00  7.151e-08  5.21441e-01  0.00000e+00
     138 1.840003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  5.966e-08  5.21441e-01  0.00000e+00
     139 1.853336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.863e-08  5.21441e-01  0.00000e+00
     140 1.866670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.829e-08  5.21441e-01  0.00000e+00
     141 1.880003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     142 1.893336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     143 1.906670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     144 1.920003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     145 1.933336e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     146 1.946670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     147 1.960003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     148 1.973337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     149 1.986670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     150 2.000003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     151 2.013337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     152 2.026670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     153 2.040003e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     154 2.053337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     155 2.066670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     156 2.080004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     157 2.093337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     158 2.106670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     159 2.120004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     160 2.133337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     161 2.146670e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     162 2.160004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     163 2.173337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     164 2.186671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     165 2.200004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     166 2.213337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     167 2.226671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     168 2.240004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     169 2.253337e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     170 2.266671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     171 2.280004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     172 2.293338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     173 2.306671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     174 2.320004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     175 2.333338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     176 2.346671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     177 2.360004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     178 2.373338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     179 2.386671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     180 2.400004e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     181 2.413338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     182 2.426671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     183 2.440005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     184 2.453338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     185 2.466671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     186 2.480005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     187 2.493338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     188 2.506671e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     189 2.520005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     190 2.533338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     191 2.546672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     192 2.560005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     193 2.573338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     194 2.586672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     195 2.600005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     196 2.613338e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     197 2.626672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     198 2.640005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     199 2.653339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     200 2.666672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     201 2.680005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     202 2.693339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     203 2.706672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     204 2.720005e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     205 2.733339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     206 2.746672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     207 2.760006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     208 2.773339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     209 2.786672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     210 2.800006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     211 2.813339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     212 2.826672e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     213 2.840006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     214 2.853339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     215 2.866673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     216 2.880006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     217 2.893339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     218 2.906673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     219 2.920006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     220 2.933339e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     221 2.946673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     222 2.960006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     223 2.973340e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     224 2.986673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     225 3.000006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     226 3.013340e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     227 3.026673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     228 3.040006e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     229 3.053340e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     230 3.066673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     231 3.080007e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     232 3.093340e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     233 3.106673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     234 3.120007e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     235 3.133340e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
     236 3.146673e-02  0.0000e+00 1.333e-04    1  0.0000e+00  6.609e-08  5.21441e-01  0.00000e+00
